Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,3.980E-01,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E-01,
Vertical Position,-4.160E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,10000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,1.000E-04,
Horizontal Old Scale,1.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.32,
Mode,Detail,
Waveform Data,
3.248000e-01,7.44e-01,
3.249000e-01,7.36e-01,
3.250000e-01,7.44e-01,
3.251000e-01,7.36e-01,
3.252000e-01,7.36e-01,
3.253000e-01,7.44e-01,
3.254000e-01,7.44e-01,
3.255000e-01,7.44e-01,
3.256000e-01,7.44e-01,
3.257000e-01,7.36e-01,
3.258000e-01,7.48e-01,
3.259000e-01,6.40e-01,
3.260000e-01,7.48e-01,
3.261000e-01,7.44e-01,
3.262000e-01,6.64e-01,
3.263000e-01,6.24e-01,
3.264000e-01,6.24e-01,
3.265000e-01,6.32e-01,
3.266000e-01,6.32e-01,
3.267000e-01,6.24e-01,
3.268000e-01,6.20e-01,
3.269000e-01,6.44e-01,
3.270000e-01,6.36e-01,
3.271000e-01,6.32e-01,
3.272000e-01,6.24e-01,
3.273000e-01,6.36e-01,
3.274000e-01,6.40e-01,
3.275000e-01,6.40e-01,
3.276000e-01,6.44e-01,
3.277000e-01,6.44e-01,
3.278000e-01,6.52e-01,
3.279000e-01,6.52e-01,
3.280000e-01,6.44e-01,
3.281000e-01,6.36e-01,
3.282000e-01,6.84e-01,
3.283000e-01,6.68e-01,
3.284000e-01,6.44e-01,
3.285000e-01,7.12e-01,
3.286000e-01,7.08e-01,
3.287000e-01,7.04e-01,
3.288000e-01,7.08e-01,
3.289000e-01,7.08e-01,
3.290000e-01,7.08e-01,
3.291000e-01,7.08e-01,
3.292000e-01,7.08e-01,
3.293000e-01,7.12e-01,
3.294000e-01,7.12e-01,
3.295000e-01,7.08e-01,
3.296000e-01,7.12e-01,
3.297000e-01,7.12e-01,
3.298000e-01,7.12e-01,
3.299000e-01,7.04e-01,
3.300000e-01,7.08e-01,
3.301000e-01,7.08e-01,
3.302000e-01,7.04e-01,
3.303000e-01,7.00e-01,
3.304000e-01,7.04e-01,
3.305000e-01,7.04e-01,
3.306000e-01,7.04e-01,
3.307000e-01,7.04e-01,
3.308000e-01,6.76e-01,
3.309000e-01,7.00e-01,
3.310000e-01,7.04e-01,
3.311000e-01,7.00e-01,
3.312000e-01,7.00e-01,
3.313000e-01,7.12e-01,
3.314000e-01,7.00e-01,
3.315000e-01,6.88e-01,
3.316000e-01,6.88e-01,
3.317000e-01,6.96e-01,
3.318000e-01,6.88e-01,
3.319000e-01,6.96e-01,
3.320000e-01,6.84e-01,
3.321000e-01,6.84e-01,
3.322000e-01,6.80e-01,
3.323000e-01,6.88e-01,
3.324000e-01,6.84e-01,
3.325000e-01,6.84e-01,
3.326000e-01,6.84e-01,
3.327000e-01,6.84e-01,
3.328000e-01,6.84e-01,
3.329000e-01,6.88e-01,
3.330000e-01,6.88e-01,
3.331000e-01,6.96e-01,
3.332000e-01,6.84e-01,
3.333000e-01,6.88e-01,
3.334000e-01,6.84e-01,
3.335000e-01,6.88e-01,
3.336000e-01,6.96e-01,
3.337000e-01,6.96e-01,
3.338000e-01,6.96e-01,
3.339000e-01,6.88e-01,
3.340000e-01,7.04e-01,
3.341000e-01,6.96e-01,
3.342000e-01,6.88e-01,
3.343000e-01,6.96e-01,
3.344000e-01,7.00e-01,
3.345000e-01,7.00e-01,
3.346000e-01,6.96e-01,
3.347000e-01,6.96e-01,
3.348000e-01,6.96e-01,
3.349000e-01,6.84e-01,
3.350000e-01,6.96e-01,
3.351000e-01,6.84e-01,
3.352000e-01,6.84e-01,
3.353000e-01,6.80e-01,
3.354000e-01,6.80e-01,
3.355000e-01,6.88e-01,
3.356000e-01,6.88e-01,
3.357000e-01,6.88e-01,
3.358000e-01,6.84e-01,
3.359000e-01,6.68e-01,
3.360000e-01,6.44e-01,
3.361000e-01,6.76e-01,
3.362000e-01,6.76e-01,
3.363000e-01,6.60e-01,
3.364000e-01,6.80e-01,
3.365000e-01,6.68e-01,
3.366000e-01,6.40e-01,
3.367000e-01,6.88e-01,
3.368000e-01,6.64e-01,
3.369000e-01,6.36e-01,
3.370000e-01,6.44e-01,
3.371000e-01,6.96e-01,
3.372000e-01,6.44e-01,
3.373000e-01,6.36e-01,
3.374000e-01,6.12e-01,
3.375000e-01,6.20e-01,
3.376000e-01,6.80e-01,
3.377000e-01,6.96e-01,
3.378000e-01,6.56e-01,
3.379000e-01,6.88e-01,
3.380000e-01,6.32e-01,
3.381000e-01,6.16e-01,
3.382000e-01,6.32e-01,
3.383000e-01,6.32e-01,
3.384000e-01,6.32e-01,
3.385000e-01,6.64e-01,
3.386000e-01,6.84e-01,
3.387000e-01,6.96e-01,
3.388000e-01,6.76e-01,
3.389000e-01,6.32e-01,
3.390000e-01,6.88e-01,
3.391000e-01,6.40e-01,
3.392000e-01,6.36e-01,
3.393000e-01,6.64e-01,
3.394000e-01,6.56e-01,
3.395000e-01,6.44e-01,
3.396000e-01,6.80e-01,
3.397000e-01,6.64e-01,
3.398000e-01,6.64e-01,
3.399000e-01,6.60e-01,
3.400000e-01,7.04e-01,
3.401000e-01,6.60e-01,
3.402000e-01,6.56e-01,
3.403000e-01,6.52e-01,
3.404000e-01,6.80e-01,
3.405000e-01,6.60e-01,
3.406000e-01,6.64e-01,
3.407000e-01,6.32e-01,
3.408000e-01,6.84e-01,
3.409000e-01,6.52e-01,
3.410000e-01,6.52e-01,
3.411000e-01,6.96e-01,
3.412000e-01,6.88e-01,
3.413000e-01,6.88e-01,
3.414000e-01,6.88e-01,
3.415000e-01,6.68e-01,
3.416000e-01,7.00e-01,
3.417000e-01,7.00e-01,
3.418000e-01,6.44e-01,
3.419000e-01,6.36e-01,
3.420000e-01,6.68e-01,
3.421000e-01,6.56e-01,
3.422000e-01,7.00e-01,
3.423000e-01,6.96e-01,
3.424000e-01,7.00e-01,
3.425000e-01,6.80e-01,
3.426000e-01,6.56e-01,
3.427000e-01,6.52e-01,
3.428000e-01,6.52e-01,
3.429000e-01,6.52e-01,
3.430000e-01,6.80e-01,
3.431000e-01,6.76e-01,
3.432000e-01,6.68e-01,
3.433000e-01,6.76e-01,
3.434000e-01,6.52e-01,
3.435000e-01,6.68e-01,
3.436000e-01,6.80e-01,
3.437000e-01,6.60e-01,
3.438000e-01,6.96e-01,
3.439000e-01,6.76e-01,
3.440000e-01,6.76e-01,
3.441000e-01,7.00e-01,
3.442000e-01,6.60e-01,
3.443000e-01,6.84e-01,
3.444000e-01,6.80e-01,
3.445000e-01,6.80e-01,
3.446000e-01,6.96e-01,
3.447000e-01,6.40e-01,
3.448000e-01,6.80e-01,
3.449000e-01,6.76e-01,
3.450000e-01,6.68e-01,
3.451000e-01,6.60e-01,
3.452000e-01,6.88e-01,
3.453000e-01,6.88e-01,
3.454000e-01,6.68e-01,
3.455000e-01,6.80e-01,
3.456000e-01,6.40e-01,
3.457000e-01,6.68e-01,
3.458000e-01,7.12e-01,
3.459000e-01,7.20e-01,
3.460000e-01,6.84e-01,
3.461000e-01,7.08e-01,
3.462000e-01,6.68e-01,
3.463000e-01,7.12e-01,
3.464000e-01,7.12e-01,
3.465000e-01,6.96e-01,
3.466000e-01,6.52e-01,
3.467000e-01,6.60e-01,
3.468000e-01,6.84e-01,
3.469000e-01,6.52e-01,
3.470000e-01,6.24e-01,
3.471000e-01,7.04e-01,
3.472000e-01,7.04e-01,
3.473000e-01,7.08e-01,
3.474000e-01,7.08e-01,
3.475000e-01,7.04e-01,
3.476000e-01,6.20e-01,
3.477000e-01,6.88e-01,
3.478000e-01,6.96e-01,
3.479000e-01,6.96e-01,
3.480000e-01,6.44e-01,
3.481000e-01,6.88e-01,
3.482000e-01,6.44e-01,
3.483000e-01,6.56e-01,
3.484000e-01,6.36e-01,
3.485000e-01,6.88e-01,
3.486000e-01,6.84e-01,
3.487000e-01,6.68e-01,
3.488000e-01,6.56e-01,
3.489000e-01,6.16e-01,
3.490000e-01,6.24e-01,
3.491000e-01,6.36e-01,
3.492000e-01,6.40e-01,
3.493000e-01,6.56e-01,
3.494000e-01,6.08e-01,
3.495000e-01,6.24e-01,
3.496000e-01,6.76e-01,
3.497000e-01,6.68e-01,
3.498000e-01,6.32e-01,
3.499000e-01,6.32e-01,
3.500000e-01,6.88e-01,
3.501000e-01,6.96e-01,
3.502000e-01,6.80e-01,
3.503000e-01,6.68e-01,
3.504000e-01,6.60e-01,
3.505000e-01,6.88e-01,
3.506000e-01,6.20e-01,
3.507000e-01,6.36e-01,
3.508000e-01,6.64e-01,
3.509000e-01,6.44e-01,
3.510000e-01,6.44e-01,
3.511000e-01,6.84e-01,
3.512000e-01,6.60e-01,
3.513000e-01,6.88e-01,
3.514000e-01,7.00e-01,
3.515000e-01,7.08e-01,
3.516000e-01,7.00e-01,
3.517000e-01,7.04e-01,
3.518000e-01,7.04e-01,
3.519000e-01,7.04e-01,
3.520000e-01,7.04e-01,
3.521000e-01,7.04e-01,
3.522000e-01,6.40e-01,
3.523000e-01,6.88e-01,
3.524000e-01,7.04e-01,
3.525000e-01,6.88e-01,
3.526000e-01,7.00e-01,
3.527000e-01,7.00e-01,
3.528000e-01,7.00e-01,
3.529000e-01,6.52e-01,
3.530000e-01,7.00e-01,
3.531000e-01,7.04e-01,
3.532000e-01,7.04e-01,
3.533000e-01,7.12e-01,
3.534000e-01,7.00e-01,
3.535000e-01,7.00e-01,
3.536000e-01,7.08e-01,
3.537000e-01,7.28e-01,
3.538000e-01,7.12e-01,
3.539000e-01,7.28e-01,
3.540000e-01,6.24e-01,
3.541000e-01,6.24e-01,
3.542000e-01,6.68e-01,
3.543000e-01,6.56e-01,
3.544000e-01,7.36e-01,
3.545000e-01,7.44e-01,
3.546000e-01,7.44e-01,
3.547000e-01,7.56e-01,
3.548000e-01,6.52e-01,
3.549000e-01,7.52e-01,
3.550000e-01,7.48e-01,
3.551000e-01,7.48e-01,
3.552000e-01,7.44e-01,
3.553000e-01,7.24e-01,
3.554000e-01,7.36e-01,
3.555000e-01,7.20e-01,
3.556000e-01,7.48e-01,
3.557000e-01,7.48e-01,
3.558000e-01,7.24e-01,
3.559000e-01,7.36e-01,
3.560000e-01,6.32e-01,
3.561000e-01,7.20e-01,
3.562000e-01,7.24e-01,
3.563000e-01,7.24e-01,
3.564000e-01,7.12e-01,
3.565000e-01,7.12e-01,
3.566000e-01,7.12e-01,
3.567000e-01,7.12e-01,
3.568000e-01,7.08e-01,
3.569000e-01,7.00e-01,
3.570000e-01,7.04e-01,
3.571000e-01,7.04e-01,
3.572000e-01,7.08e-01,
3.573000e-01,6.44e-01,
3.574000e-01,6.96e-01,
3.575000e-01,6.96e-01,
3.576000e-01,6.96e-01,
3.577000e-01,7.00e-01,
3.578000e-01,6.88e-01,
3.579000e-01,6.32e-01,
3.580000e-01,6.84e-01,
3.581000e-01,6.36e-01,
3.582000e-01,6.88e-01,
3.583000e-01,6.88e-01,
3.584000e-01,6.96e-01,
3.585000e-01,7.04e-01,
3.586000e-01,6.88e-01,
3.587000e-01,6.52e-01,
3.588000e-01,6.40e-01,
3.589000e-01,6.84e-01,
3.590000e-01,6.76e-01,
3.591000e-01,6.76e-01,
3.592000e-01,6.96e-01,
3.593000e-01,7.00e-01,
3.594000e-01,6.84e-01,
3.595000e-01,6.68e-01,
3.596000e-01,6.80e-01,
3.597000e-01,6.80e-01,
3.598000e-01,6.88e-01,
3.599000e-01,6.84e-01,
3.600000e-01,6.96e-01,
3.601000e-01,6.60e-01,
3.602000e-01,6.44e-01,
3.603000e-01,6.76e-01,
3.604000e-01,6.56e-01,
3.605000e-01,6.68e-01,
3.606000e-01,6.68e-01,
3.607000e-01,6.84e-01,
3.608000e-01,6.84e-01,
3.609000e-01,6.84e-01,
3.610000e-01,6.44e-01,
3.611000e-01,6.68e-01,
3.612000e-01,6.88e-01,
3.613000e-01,6.88e-01,
3.614000e-01,6.36e-01,
3.615000e-01,6.76e-01,
3.616000e-01,6.60e-01,
3.617000e-01,6.36e-01,
3.618000e-01,6.64e-01,
3.619000e-01,6.52e-01,
3.620000e-01,6.60e-01,
3.621000e-01,6.40e-01,
3.622000e-01,6.64e-01,
3.623000e-01,6.52e-01,
3.624000e-01,6.64e-01,
3.625000e-01,6.68e-01,
3.626000e-01,6.76e-01,
3.627000e-01,6.80e-01,
3.628000e-01,6.40e-01,
3.629000e-01,6.96e-01,
3.630000e-01,6.44e-01,
3.631000e-01,6.64e-01,
3.632000e-01,7.08e-01,
3.633000e-01,7.00e-01,
3.634000e-01,6.56e-01,
3.635000e-01,7.00e-01,
3.636000e-01,7.00e-01,
3.637000e-01,6.88e-01,
3.638000e-01,6.84e-01,
3.639000e-01,6.88e-01,
3.640000e-01,6.96e-01,
3.641000e-01,6.84e-01,
3.642000e-01,6.44e-01,
3.643000e-01,6.36e-01,
3.644000e-01,6.68e-01,
3.645000e-01,6.52e-01,
3.646000e-01,6.84e-01,
3.647000e-01,6.84e-01,
3.648000e-01,6.56e-01,
3.649000e-01,6.52e-01,
3.650000e-01,7.04e-01,
3.651000e-01,6.60e-01,
3.652000e-01,6.56e-01,
3.653000e-01,6.56e-01,
3.654000e-01,6.80e-01,
3.655000e-01,6.40e-01,
3.656000e-01,6.84e-01,
3.657000e-01,6.88e-01,
3.658000e-01,6.80e-01,
3.659000e-01,6.52e-01,
3.660000e-01,6.52e-01,
3.661000e-01,6.84e-01,
3.662000e-01,6.44e-01,
3.663000e-01,6.36e-01,
3.664000e-01,6.76e-01,
3.665000e-01,6.60e-01,
3.666000e-01,6.52e-01,
3.667000e-01,6.80e-01,
3.668000e-01,6.88e-01,
3.669000e-01,6.60e-01,
3.670000e-01,6.84e-01,
3.671000e-01,6.60e-01,
3.672000e-01,6.60e-01,
3.673000e-01,6.84e-01,
3.674000e-01,6.36e-01,
3.675000e-01,6.64e-01,
3.676000e-01,6.32e-01,
3.677000e-01,6.76e-01,
3.678000e-01,6.52e-01,
3.679000e-01,6.68e-01,
3.680000e-01,6.80e-01,
3.681000e-01,6.36e-01,
3.682000e-01,6.32e-01,
3.683000e-01,6.88e-01,
3.684000e-01,6.32e-01,
3.685000e-01,6.88e-01,
3.686000e-01,6.88e-01,
3.687000e-01,6.96e-01,
3.688000e-01,6.96e-01,
3.689000e-01,6.96e-01,
3.690000e-01,6.52e-01,
3.691000e-01,6.96e-01,
3.692000e-01,7.00e-01,
3.693000e-01,7.04e-01,
3.694000e-01,7.04e-01,
3.695000e-01,7.04e-01,
3.696000e-01,7.04e-01,
3.697000e-01,7.00e-01,
3.698000e-01,7.00e-01,
3.699000e-01,7.08e-01,
3.700000e-01,7.08e-01,
3.701000e-01,7.00e-01,
3.702000e-01,6.88e-01,
3.703000e-01,6.68e-01,
3.704000e-01,6.68e-01,
3.705000e-01,6.80e-01,
3.706000e-01,6.80e-01,
3.707000e-01,6.24e-01,
3.708000e-01,6.40e-01,
3.709000e-01,6.68e-01,
3.710000e-01,6.96e-01,
3.711000e-01,6.96e-01,
3.712000e-01,6.96e-01,
3.713000e-01,6.96e-01,
3.714000e-01,6.96e-01,
3.715000e-01,6.88e-01,
3.716000e-01,7.04e-01,
3.717000e-01,7.04e-01,
3.718000e-01,7.04e-01,
3.719000e-01,7.00e-01,
3.720000e-01,7.04e-01,
3.721000e-01,7.00e-01,
3.722000e-01,7.04e-01,
3.723000e-01,7.04e-01,
3.724000e-01,7.04e-01,
3.725000e-01,7.00e-01,
3.726000e-01,7.08e-01,
3.727000e-01,7.12e-01,
3.728000e-01,7.12e-01,
3.729000e-01,7.08e-01,
3.730000e-01,7.04e-01,
3.731000e-01,7.04e-01,
3.732000e-01,7.04e-01,
3.733000e-01,7.04e-01,
3.734000e-01,7.04e-01,
3.735000e-01,7.00e-01,
3.736000e-01,6.88e-01,
3.737000e-01,6.96e-01,
3.738000e-01,6.96e-01,
3.739000e-01,6.96e-01,
3.740000e-01,7.00e-01,
3.741000e-01,7.04e-01,
3.742000e-01,7.08e-01,
3.743000e-01,7.04e-01,
3.744000e-01,7.04e-01,
3.745000e-01,7.04e-01,
3.746000e-01,7.04e-01,
3.747000e-01,7.00e-01,
3.748000e-01,7.00e-01,
3.749000e-01,7.04e-01,
3.750000e-01,7.08e-01,
3.751000e-01,7.08e-01,
3.752000e-01,7.12e-01,
3.753000e-01,7.12e-01,
3.754000e-01,7.12e-01,
3.755000e-01,7.20e-01,
3.756000e-01,7.24e-01,
3.757000e-01,7.28e-01,
3.758000e-01,7.28e-01,
3.759000e-01,7.28e-01,
3.760000e-01,6.52e-01,
3.761000e-01,7.24e-01,
3.762000e-01,6.60e-01,
3.763000e-01,6.84e-01,
3.764000e-01,6.80e-01,
3.765000e-01,6.88e-01,
3.766000e-01,7.08e-01,
3.767000e-01,6.88e-01,
3.768000e-01,6.84e-01,
3.769000e-01,7.00e-01,
3.770000e-01,6.76e-01,
3.771000e-01,6.84e-01,
3.772000e-01,6.80e-01,
3.773000e-01,6.80e-01,
3.774000e-01,6.96e-01,
3.775000e-01,7.20e-01,
3.776000e-01,7.12e-01,
3.777000e-01,6.96e-01,
3.778000e-01,6.96e-01,
3.779000e-01,7.08e-01,
3.780000e-01,7.12e-01,
3.781000e-01,7.24e-01,
3.782000e-01,6.84e-01,
3.783000e-01,7.20e-01,
3.784000e-01,6.88e-01,
3.785000e-01,7.12e-01,
3.786000e-01,7.24e-01,
3.787000e-01,7.20e-01,
3.788000e-01,7.08e-01,
3.789000e-01,7.20e-01,
3.790000e-01,6.84e-01,
3.791000e-01,7.20e-01,
3.792000e-01,7.08e-01,
3.793000e-01,6.96e-01,
3.794000e-01,7.08e-01,
3.795000e-01,7.00e-01,
3.796000e-01,7.08e-01,
3.797000e-01,6.84e-01,
3.798000e-01,7.12e-01,
3.799000e-01,7.04e-01,
3.800000e-01,7.08e-01,
3.801000e-01,6.96e-01,
3.802000e-01,7.12e-01,
3.803000e-01,7.24e-01,
3.804000e-01,7.04e-01,
3.805000e-01,7.04e-01,
3.806000e-01,7.08e-01,
3.807000e-01,7.28e-01,
3.808000e-01,7.48e-01,
3.809000e-01,7.24e-01,
3.810000e-01,7.08e-01,
3.811000e-01,7.00e-01,
3.812000e-01,6.96e-01,
3.813000e-01,7.24e-01,
3.814000e-01,6.88e-01,
3.815000e-01,7.00e-01,
3.816000e-01,7.24e-01,
3.817000e-01,6.96e-01,
3.818000e-01,6.96e-01,
3.819000e-01,6.64e-01,
3.820000e-01,7.20e-01,
3.821000e-01,6.80e-01,
3.822000e-01,6.64e-01,
3.823000e-01,6.80e-01,
3.824000e-01,6.80e-01,
3.825000e-01,7.00e-01,
3.826000e-01,6.96e-01,
3.827000e-01,6.96e-01,
3.828000e-01,6.96e-01,
3.829000e-01,6.84e-01,
3.830000e-01,7.32e-01,
3.831000e-01,7.28e-01,
3.832000e-01,7.12e-01,
3.833000e-01,7.04e-01,
3.834000e-01,7.24e-01,
3.835000e-01,7.32e-01,
3.836000e-01,7.20e-01,
3.837000e-01,7.28e-01,
3.838000e-01,7.24e-01,
3.839000e-01,7.20e-01,
3.840000e-01,7.20e-01,
3.841000e-01,7.12e-01,
3.842000e-01,7.12e-01,
3.843000e-01,6.80e-01,
3.844000e-01,7.48e-01,
3.845000e-01,7.28e-01,
3.846000e-01,7.04e-01,
3.847000e-01,6.52e-01,
3.848000e-01,6.80e-01,
3.849000e-01,6.60e-01,
3.850000e-01,6.52e-01,
3.851000e-01,6.96e-01,
3.852000e-01,7.08e-01,
3.853000e-01,7.12e-01,
3.854000e-01,7.20e-01,
3.855000e-01,7.08e-01,
3.856000e-01,7.04e-01,
3.857000e-01,7.04e-01,
3.858000e-01,7.04e-01,
3.859000e-01,7.04e-01,
3.860000e-01,7.04e-01,
3.861000e-01,7.04e-01,
3.862000e-01,7.08e-01,
3.863000e-01,7.08e-01,
3.864000e-01,7.04e-01,
3.865000e-01,7.08e-01,
3.866000e-01,7.08e-01,
3.867000e-01,7.08e-01,
3.868000e-01,7.12e-01,
3.869000e-01,7.20e-01,
3.870000e-01,7.20e-01,
3.871000e-01,7.24e-01,
3.872000e-01,7.20e-01,
3.873000e-01,7.12e-01,
3.874000e-01,7.20e-01,
3.875000e-01,7.20e-01,
3.876000e-01,7.20e-01,
3.877000e-01,7.12e-01,
3.878000e-01,7.12e-01,
3.879000e-01,7.12e-01,
3.880000e-01,7.12e-01,
3.881000e-01,7.20e-01,
3.882000e-01,7.20e-01,
3.883000e-01,7.12e-01,
3.884000e-01,7.12e-01,
3.885000e-01,7.12e-01,
3.886000e-01,7.12e-01,
3.887000e-01,7.20e-01,
3.888000e-01,7.20e-01,
3.889000e-01,7.12e-01,
3.890000e-01,7.04e-01,
3.891000e-01,7.12e-01,
3.892000e-01,7.08e-01,
3.893000e-01,7.08e-01,
3.894000e-01,7.08e-01,
3.895000e-01,7.04e-01,
3.896000e-01,7.12e-01,
3.897000e-01,7.08e-01,
3.898000e-01,7.12e-01,
3.899000e-01,6.80e-01,
3.900000e-01,6.44e-01,
3.901000e-01,7.00e-01,
3.902000e-01,7.08e-01,
3.903000e-01,7.08e-01,
3.904000e-01,7.08e-01,
3.905000e-01,7.04e-01,
3.906000e-01,6.80e-01,
3.907000e-01,6.56e-01,
3.908000e-01,7.04e-01,
3.909000e-01,7.00e-01,
3.910000e-01,7.00e-01,
3.911000e-01,7.00e-01,
3.912000e-01,7.00e-01,
3.913000e-01,6.96e-01,
3.914000e-01,6.96e-01,
3.915000e-01,6.96e-01,
3.916000e-01,7.00e-01,
3.917000e-01,7.08e-01,
3.918000e-01,7.08e-01,
3.919000e-01,7.00e-01,
3.920000e-01,7.00e-01,
3.921000e-01,7.00e-01,
3.922000e-01,7.04e-01,
3.923000e-01,7.08e-01,
3.924000e-01,7.12e-01,
3.925000e-01,7.00e-01,
3.926000e-01,7.00e-01,
3.927000e-01,7.20e-01,
3.928000e-01,7.00e-01,
3.929000e-01,7.20e-01,
3.930000e-01,7.24e-01,
3.931000e-01,7.24e-01,
3.932000e-01,7.24e-01,
3.933000e-01,7.28e-01,
3.934000e-01,7.28e-01,
3.935000e-01,7.32e-01,
3.936000e-01,7.36e-01,
3.937000e-01,7.32e-01,
3.938000e-01,7.24e-01,
3.939000e-01,7.24e-01,
3.940000e-01,7.28e-01,
3.941000e-01,7.24e-01,
3.942000e-01,7.20e-01,
3.943000e-01,7.20e-01,
3.944000e-01,7.12e-01,
3.945000e-01,7.12e-01,
3.946000e-01,6.40e-01,
3.947000e-01,7.08e-01,
3.948000e-01,6.84e-01,
3.949000e-01,6.60e-01,
3.950000e-01,6.36e-01,
3.951000e-01,6.44e-01,
3.952000e-01,7.04e-01,
3.953000e-01,7.08e-01,
3.954000e-01,7.12e-01,
3.955000e-01,7.12e-01,
3.956000e-01,7.24e-01,
3.957000e-01,7.28e-01,
3.958000e-01,7.28e-01,
3.959000e-01,7.32e-01,
3.960000e-01,7.24e-01,
3.961000e-01,7.28e-01,
3.962000e-01,7.24e-01,
3.963000e-01,7.24e-01,
3.964000e-01,7.24e-01,
3.965000e-01,7.20e-01,
3.966000e-01,7.20e-01,
3.967000e-01,7.24e-01,
3.968000e-01,7.28e-01,
3.969000e-01,7.20e-01,
3.970000e-01,7.12e-01,
3.971000e-01,7.08e-01,
3.972000e-01,7.12e-01,
3.973000e-01,7.08e-01,
3.974000e-01,7.08e-01,
3.975000e-01,7.00e-01,
3.976000e-01,7.00e-01,
3.977000e-01,7.00e-01,
3.978000e-01,6.96e-01,
3.979000e-01,7.00e-01,
3.980000e-01,7.00e-01,
3.981000e-01,6.96e-01,
3.982000e-01,6.96e-01,
3.983000e-01,6.88e-01,
3.984000e-01,6.84e-01,
3.985000e-01,6.80e-01,
3.986000e-01,6.80e-01,
3.987000e-01,6.56e-01,
3.988000e-01,6.96e-01,
3.989000e-01,7.04e-01,
3.990000e-01,7.04e-01,
3.991000e-01,7.04e-01,
3.992000e-01,7.00e-01,
3.993000e-01,6.96e-01,
3.994000e-01,7.00e-01,
3.995000e-01,7.00e-01,
3.996000e-01,6.96e-01,
3.997000e-01,7.04e-01,
3.998000e-01,7.04e-01,
3.999000e-01,7.12e-01,
4.000000e-01,7.08e-01,
4.001000e-01,7.04e-01,
4.002000e-01,7.04e-01,
4.003000e-01,7.04e-01,
4.004000e-01,7.08e-01,
4.005000e-01,7.20e-01,
4.006000e-01,7.24e-01,
4.007000e-01,7.20e-01,
4.008000e-01,7.20e-01,
4.009000e-01,7.24e-01,
4.010000e-01,7.24e-01,
4.011000e-01,7.24e-01,
4.012000e-01,7.24e-01,
4.013000e-01,7.28e-01,
4.014000e-01,7.20e-01,
4.015000e-01,7.24e-01,
4.016000e-01,7.24e-01,
4.017000e-01,7.24e-01,
4.018000e-01,7.00e-01,
4.019000e-01,7.12e-01,
4.020000e-01,7.20e-01,
4.021000e-01,7.28e-01,
4.022000e-01,7.24e-01,
4.023000e-01,7.20e-01,
4.024000e-01,7.12e-01,
4.025000e-01,7.00e-01,
4.026000e-01,6.84e-01,
4.027000e-01,6.96e-01,
4.028000e-01,6.76e-01,
4.029000e-01,6.76e-01,
4.030000e-01,6.80e-01,
4.031000e-01,6.24e-01,
4.032000e-01,6.44e-01,
4.033000e-01,6.52e-01,
4.034000e-01,6.44e-01,
4.035000e-01,6.52e-01,
4.036000e-01,6.32e-01,
4.037000e-01,6.64e-01,
4.038000e-01,6.60e-01,
4.039000e-01,6.36e-01,
4.040000e-01,6.56e-01,
4.041000e-01,6.52e-01,
4.042000e-01,6.56e-01,
4.043000e-01,6.08e-01,
4.044000e-01,6.24e-01,
4.045000e-01,6.44e-01,
4.046000e-01,6.20e-01,
4.047000e-01,6.44e-01,
4.048000e-01,6.52e-01,
4.049000e-01,6.44e-01,
4.050000e-01,6.56e-01,
4.051000e-01,6.56e-01,
4.052000e-01,6.60e-01,
4.053000e-01,6.60e-01,
4.054000e-01,6.60e-01,
4.055000e-01,6.56e-01,
4.056000e-01,6.52e-01,
4.057000e-01,6.44e-01,
4.058000e-01,6.40e-01,
4.059000e-01,6.16e-01,
4.060000e-01,6.44e-01,
4.061000e-01,6.40e-01,
4.062000e-01,6.08e-01,
4.063000e-01,6.60e-01,
4.064000e-01,6.52e-01,
4.065000e-01,6.20e-01,
4.066000e-01,6.40e-01,
4.067000e-01,6.40e-01,
4.068000e-01,6.60e-01,
4.069000e-01,6.20e-01,
4.070000e-01,6.56e-01,
4.071000e-01,6.60e-01,
4.072000e-01,6.56e-01,
4.073000e-01,6.60e-01,
4.074000e-01,6.60e-01,
4.075000e-01,6.52e-01,
4.076000e-01,6.60e-01,
4.077000e-01,6.60e-01,
4.078000e-01,6.64e-01,
4.079000e-01,6.64e-01,
4.080000e-01,6.16e-01,
4.081000e-01,6.60e-01,
4.082000e-01,6.68e-01,
4.083000e-01,6.76e-01,
4.084000e-01,6.76e-01,
4.085000e-01,6.68e-01,
4.086000e-01,6.68e-01,
4.087000e-01,6.64e-01,
4.088000e-01,6.64e-01,
4.089000e-01,6.76e-01,
4.090000e-01,6.80e-01,
4.091000e-01,6.76e-01,
4.092000e-01,6.76e-01,
4.093000e-01,6.76e-01,
4.094000e-01,6.80e-01,
4.095000e-01,6.76e-01,
4.096000e-01,6.68e-01,
4.097000e-01,6.76e-01,
4.098000e-01,6.68e-01,
4.099000e-01,6.64e-01,
4.100000e-01,6.56e-01,
